Citation,,,Sample,,,,,,,,,,Flow,,,,,,,,,,,,,Extra,,,,Outputs,,,,,Info,,,
Article (MLA),Authors,DOI,Geometry of Sample,Dimensions of sample (Wire is L mm x D mm; Cylinder is Core Diameter mm x Outer Diameter mm; Flat is L mm x H mm x W mm; Spherical is D mm),fuel_density_kg_m3,fuel_k_W_mK,fuel_cp_J_kgK,fuel_pyrolysis_T_K,fuel_alpha_m2_s,core_density_kg_m3,core_k_W_mK,core_cp_J_kgK,Oxygen Concentration,diluent,gas_M,gas_cp_mass,gas_k,gas_density_kg_m3,gas_alpha_m2_s,gas_nu_m2_s,Pressure (kPa),Flow Velocity,Internal Geometry,Internal Dimensions ,Gravity,Facility,Ignition Method,Ignition Power (W),Ignition Time (s),Ignition,Flame Length,FSR,HRR,Smoke/ Areosols,,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,N2,0.0292,999.657534,0.02602,1.214568,2.10E-05,1.50E-05,101.325,60.126,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.731,,,dilution gas = N2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,N2,0.0292,999.657534,0.02602,1.214568,2.10E-05,1.50E-05,101.325,29.744,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,0.776,,,dilution gas = N2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,N2,0.0292,999.657534,0.02602,1.214568,2.10E-05,1.50E-05,101.325,-0.075,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,0.569,,,dilution gas = N2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,N2,0.0292,999.657534,0.02602,1.214568,2.10E-05,1.50E-05,101.325,0.487,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,0.334,,,dilution gas = N2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,N2,0.0292,999.657534,0.02602,1.214568,2.10E-05,1.50E-05,101.325,-29.895,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.317,,,dilution gas = N2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,N2,0.0292,999.657534,0.02602,1.214568,2.10E-05,1.50E-05,101.325,-60.277,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.461,,,dilution gas = N2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,N2,0.0292,999.657534,0.02602,1.214568,2.10E-05,1.50E-05,101.325,-90.096,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.930,,,dilution gas = N2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,N2,0.0292,999.657534,0.02602,1.214568,2.10E-05,1.50E-05,101.325,-120.478,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,2.182,,,dilution gas = N2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,CO2,0.0404,861.138614,0.01951,1.68043,1.30E-05,1.10E-05,101.325,89.382,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.434,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,CO2,0.0404,861.138614,0.01951,1.68043,1.30E-05,1.10E-05,101.325,59.563,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.452,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,CO2,0.0404,861.138614,0.01951,1.68043,1.30E-05,1.10E-05,101.325,59.563,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.254,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,CO2,0.0404,861.138614,0.01951,1.68043,1.30E-05,1.10E-05,101.325,29.744,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.515,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,CO2,0.0404,861.138614,0.01951,1.68043,1.30E-05,1.10E-05,101.325,-0.638,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.470,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,CO2,0.0404,861.138614,0.01951,1.68043,1.30E-05,1.10E-05,101.325,-0.638,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.416,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,CO2,0.0404,861.138614,0.01951,1.68043,1.30E-05,1.10E-05,101.325,-30.457,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,2.002,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,CO2,0.0404,861.138614,0.01951,1.68043,1.30E-05,1.10E-05,101.325,-29.895,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,2.507,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,CO2,0.0404,861.138614,0.01951,1.68043,1.30E-05,1.10E-05,101.325,-60.277,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,2.678,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,CO2,0.0404,861.138614,0.01951,1.68043,1.30E-05,1.10E-05,101.325,-90.096,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,3.147,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,CO2,0.0404,861.138614,0.01951,1.68043,1.30E-05,1.10E-05,101.325,-119.915,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,3.525,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.300,CO2,0.0404,861.138614,0.01951,1.68043,1.30E-05,1.10E-05,101.325,-120.478,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,3.706,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,CO2,0.04148,855.424301,0.018637,1.725352,1.30E-05,1.10E-05,101.325,90.074,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,2.829,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,CO2,0.04148,855.424301,0.018637,1.725352,1.30E-05,1.10E-05,101.325,89.869,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.926,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,CO2,0.04148,855.424301,0.018637,1.725352,1.30E-05,1.10E-05,101.325,89.540,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,0.473,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,CO2,0.04148,855.424301,0.018637,1.725352,1.30E-05,1.10E-05,101.325,59.661,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.005,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,CO2,0.04148,855.424301,0.018637,1.725352,1.30E-05,1.10E-05,101.325,29.642,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,0.924,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,CO2,0.04148,855.424301,0.018637,1.725352,1.30E-05,1.10E-05,101.325,29.534,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,0.446,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,CO2,0.04148,855.424301,0.018637,1.725352,1.30E-05,1.10E-05,101.325,-0.002,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,No,,,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,CO2,0.04148,855.424301,0.018637,1.725352,1.30E-05,1.10E-05,101.325,-29.283,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,0.671,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,CO2,0.04148,855.424301,0.018637,1.725352,1.30E-05,1.10E-05,101.325,-30.206,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.593,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,CO2,0.04148,855.424301,0.018637,1.725352,1.30E-05,1.10E-05,101.325,-29.044,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.727,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,CO2,0.04148,855.424301,0.018637,1.725352,1.30E-05,1.10E-05,101.325,-29.031,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.782,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,CO2,0.04148,855.424301,0.018637,1.725352,1.30E-05,1.10E-05,101.325,-90.049,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,2.287,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,CO2,0.04148,855.424301,0.018637,1.725352,1.30E-05,1.10E-05,101.325,-89.426,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,2.540,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,CO2,0.04148,855.424301,0.018637,1.725352,1.30E-05,1.10E-05,101.325,-119.407,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,2.621,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,CO2,0.04148,855.424301,0.018637,1.725352,1.30E-05,1.10E-05,101.325,-119.583,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.845,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,CO2,0.04148,855.424301,0.018637,1.725352,1.30E-05,1.10E-05,101.325,-119.604,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.755,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,CO2,0.04148,855.424301,0.018637,1.725352,1.30E-05,1.10E-05,101.325,-119.618,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.691,,,dilution gas = CO2,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,Ar,0.03832,589.926931,0.019506,1.593912,2.10E-05,1.20E-05,101.325,90.335,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.484,,,dilution gas = Ar,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,Ar,0.03832,589.926931,0.019506,1.593912,2.10E-05,1.20E-05,101.325,90.233,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.032,,,dilution gas = Ar,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,Ar,0.03832,589.926931,0.019506,1.593912,2.10E-05,1.20E-05,101.325,90.666,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,0.446,,,dilution gas = Ar,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,Ar,0.03832,589.926931,0.019506,1.593912,2.10E-05,1.20E-05,101.325,60.911,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.529,,,dilution gas = Ar,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,Ar,0.03832,589.926931,0.019506,1.593912,2.10E-05,1.20E-05,101.325,60.257,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.141,,,dilution gas = Ar,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,Ar,0.03832,589.926931,0.019506,1.593912,2.10E-05,1.20E-05,101.325,30.268,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,1.186,,,dilution gas = Ar,,,
"Takahashi, Shuhei, et al. “Effect of Ambient Gas on Flame Spread over a Solid Material in Microgravity.” Journal of the Japanese Society for Microgravity Application, vol. 24, no. 3, 2007, pp. 225–230.","Shuhei Takahashi, Subrata Bhattacharjee, Tadayoshi Ihara, Kazunori Wakai",,Flat,60 mm x 10 mm x 0.125 mm,1190,0.19,1466,630,1.08911E-07,1190,0.19,1466,0.210,Ar,0.03832,589.926931,0.019506,1.593912,2.10E-05,1.20E-05,101.325,30.785,Rectangular,370 mm x 120 mm x 240 mm,0.00,Drop Tower,Wire,,,Yes,,0.969,,,dilution gas = Ar,,,
