protocol,model_a,model_b,paired_fold_count,delta_roc_auc,wilcoxon_p_roc_auc,delta_pr_auc,wilcoxon_p_pr_auc,delta_brier,wilcoxon_p_brier,delta_mcc_at_mcc,wilcoxon_p_mcc_at_mcc,delta_f1_at_f1,wilcoxon_p_f1_at_f1,delta_balanced_accuracy_at_balanced_accuracy,wilcoxon_p_balanced_accuracy_at_balanced_accuracy,caveat
interpolation_stratified,xgb_focal_inverse,xgb_paper_sqrt,15,-0.40886339894851886,6.103515625e-05,-0.21482206122976993,6.103515625e-05,0.6477273061871529,6.103515625e-05,-0.6013514486160699,6.103515625e-05,-0.037468541696244285,6.103515625e-05,-0.334371366061281,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_focal_inverse,xgb_weighted_inverse,15,-0.4022389828308839,6.103515625e-05,-0.2122254062420397,6.103515625e-05,0.6328255042433739,6.103515625e-05,-0.600924533890271,6.103515625e-05,-0.03078229337063684,6.103515625e-05,-0.3347527896909986,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_focal_inverse,xgb_weighted_sqrt,15,-0.4069324096582851,6.103515625e-05,-0.21398430776525762,6.103515625e-05,0.6364684119820595,6.103515625e-05,-0.6034406830768648,6.103515625e-05,-0.034514270176441375,6.103515625e-05,-0.33801801594632624,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_focal_sqrt,xgb_paper_inverse,15,-0.40480337679709305,6.103515625e-05,-0.21313279585417957,6.103515625e-05,0.6446189150214195,6.103515625e-05,-0.5902197833807218,6.103515625e-05,-0.02964315530969647,6.103515625e-05,-0.33194144565830264,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_focal_sqrt,xgb_paper_sqrt,15,-0.4115989049747606,6.103515625e-05,-0.21547307077007008,6.103515625e-05,0.6476517354448637,6.103515625e-05,-0.5926204039260935,6.103515625e-05,-0.037468541696244285,6.103515625e-05,-0.33361721824830964,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_focal_sqrt,xgb_weighted_inverse,15,-0.40497448885712567,6.103515625e-05,-0.21287641578233987,6.103515625e-05,0.6327499335010847,6.103515625e-05,-0.5921934892002946,6.103515625e-05,-0.03078229337063684,6.103515625e-05,-0.33399864187802725,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_focal_sqrt,xgb_weighted_sqrt,15,-0.4096679156845269,6.103515625e-05,-0.21463531730555774,6.103515625e-05,0.6363928412397702,6.103515625e-05,-0.5947096383868884,6.103515625e-05,-0.034514270176441375,6.103515625e-05,-0.3372638681333549,6.103515625e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_paper_inverse,xgb_paper_sqrt,15,-0.006795528177667502,0.00335693359375,-0.002340274915890535,0.00335693359375,0.003032820423444112,0.00152587890625,-0.0024006205453716233,0.67877197265625,-0.007825386386547816,0.0001220703125,-0.0016757725900069446,0.30279541015625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_paper_inverse,xgb_weighted_inverse,15,-0.00017111206003254478,0.97796630859375,0.0002563800718396939,0.638671875,-0.01186898152033488,6.103515625e-05,-0.0019737058195728203,0.5994873046875,-0.00113913806094037,0.42120361328125,-0.002057196219724548,0.42120361328125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_paper_inverse,xgb_weighted_sqrt,15,-0.004864538887433752,0.01806640625,-0.0015025214513781767,0.05535888671875,-0.008226073781649272,6.103515625e-05,-0.0044898550061665135,0.389404296875,-0.004871114866744904,0.01025390625,-0.0053224224750521906,0.063720703125,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_paper_sqrt,xgb_weighted_inverse,15,0.006624416117634957,0.00115966796875,0.002596654987730229,0.00201416015625,-0.014901801943778992,6.103515625e-05,0.000426914725798803,0.7197265625,0.006686248325607447,0.0001220703125,-0.00038142362971760324,0.890380859375,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_paper_sqrt,xgb_weighted_sqrt,15,0.0019309892902337497,0.063720703125,0.0008377534645123586,0.10699462890625,-0.011258894205093383,6.103515625e-05,-0.0020892344607948902,0.30279541015625,0.0029542715198029126,0.0067138671875,-0.0036466498850452464,0.15781136896845493,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
interpolation_stratified,xgb_weighted_inverse,xgb_weighted_sqrt,15,-0.004693426827401207,0.00030517578125,-0.0017589015232178707,0.0006103515625,0.003642907738685608,0.00030517578125,-0.0025161491865936933,0.42120361328125,-0.003731976805804534,0.05535888671875,-0.003265226255327643,0.1353759765625,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_baseline,xgb_class_only,87,-0.009507161198236996,0.2733072345230113,-0.0132561512298907,0.12871338379943947,-0.028081017770823197,0.00020925489790260201,-0.033024358124405045,0.05709649524315731,-0.000825866356442451,0.38818640520827785,-0.009846517311045208,0.34742816926990727,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_baseline,xgb_focal_inverse,87,0.2631099672604622,3.000923633468431e-07,0.1262664851058488,5.14955900143832e-09,-0.7403361984293094,8.279069644460646e-16,0.0976778030073573,0.00010440669420711123,0.00016633326936967024,0.8886378608950078,0.15748639691634392,0.0001114896385641627,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_baseline,xgb_focal_sqrt,87,0.26720914028433046,3.39567707792884e-07,0.12330351568862562,1.603552846063394e-08,-0.7403359538447326,8.279069644460646e-16,0.0976778030073573,0.00010440669420711123,0.00016633326936967024,0.8886378608950078,0.24944041990484966,1.0023181823469312e-06,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_baseline,xgb_paper_inverse,87,-0.0014069952196413245,0.8306929489678482,0.0010327080482377467,0.617852078556512,-0.009541947726478808,0.482319608070223,-0.020304747894205534,0.12638087355671035,0.0045337398229585955,0.4445867389117455,0.02205702493463037,0.5963140429579914,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_baseline,xgb_paper_sqrt,87,-0.002571477643641963,0.6270108022253531,-0.006280999194153241,0.5045450969341464,-0.002034740132550159,0.1689682430268542,-0.016819127856061555,0.2463199589015289,0.0006878314772329946,0.972125329731665,0.03251074975563537,0.6853147304398555,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_baseline,xgb_weighted_inverse,87,0.013477968626335988,0.6736479904300765,-0.002067165366424388,0.7607306672094034,-0.02123003289486263,0.2656575592316448,-0.009473745155861734,0.3222883991095299,-0.00021681715682607134,0.3454475304692258,0.026062083302870548,0.24440890299338702,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_baseline,xgb_weighted_sqrt,87,-0.003744169049765325,0.7267336894545048,-0.0019301578155481965,0.6867724711187834,-0.021754733120355734,0.0009480837477717387,-0.014453264081156075,0.1470182745421905,0.004915502070217794,0.31089682851661204,0.022586679376398872,0.43932546054616395,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_class_only,xgb_focal_inverse,87,0.27261712845869923,1.3215995808010083e-07,0.1395226363357395,1.91630533663556e-09,-0.7122551806584863,7.462622343592856e-16,0.13070216113176236,1.2499734857520773e-05,0.0009921996258121213,0.3862707203664827,0.16733291422738916,2.3498556596643244e-05,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_class_only,xgb_focal_sqrt,87,0.2767163014825675,1.3248409249738254e-07,0.13655966691851626,5.795868673885707e-09,-0.7122549360739094,7.462622343592856e-16,0.13070216113176236,1.2499734857520773e-05,0.0009921996258121213,0.3862707203664827,0.25928693721589485,2.705191132444631e-07,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_class_only,xgb_paper_inverse,87,0.008100165978595671,0.6374094083696589,0.014288859278128447,0.19919101229101888,0.01853907004434439,0.0007779665606751533,0.012719610230199515,0.46528258187908456,0.005359606179401046,0.04085984371280629,0.031903542245675584,0.35289563175847616,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_class_only,xgb_paper_sqrt,87,0.006935683554595032,0.755797675496837,0.006975152035737458,0.7627482609322862,0.026046277638273038,9.041906928655614e-05,0.016205230268343487,0.5748192198226911,0.0015136978336754458,0.3454475304692258,0.04235726706668057,0.13427923826751167,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_class_only,xgb_weighted_inverse,87,0.02298512982457299,0.5319530864605767,0.01118898586346631,0.3746651295842517,0.006850984875960568,0.07340557054104893,0.023550612968543314,0.13609228815598898,0.0006090491996163797,0.5067455281526702,0.035908600613915743,0.08037485142372107,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_class_only,xgb_weighted_sqrt,87,0.0057629921484716705,0.6754719879085544,0.011325993414342502,0.3508139656035125,0.006326284650467465,0.12653919835069297,0.01857109404324897,0.5642097153338763,0.005741368426660245,0.027707849358079864,0.032433196687444085,0.13787174566746796,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_focal_inverse,xgb_focal_sqrt,87,0.004099173023868235,0.20757844233562428,-0.0029629694172232128,0.07961580146011343,2.4458457683694776e-07,0.6547208460185769,0.0,1.0,0.0,1.0,0.09195402298850575,0.07363827012030266,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_focal_inverse,xgb_paper_inverse,87,-0.2645169624801036,3.2329511773190726e-07,-0.12523377705761107,2.5227458239609703e-07,0.7307942507028307,7.997590837256303e-16,-0.11798255090156286,5.596806639870124e-05,0.0043674065535889255,0.5001842570707944,-0.13542937198171356,0.0006780903439310384,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_focal_inverse,xgb_paper_sqrt,87,-0.26568144490410417,3.702545552580238e-07,-0.13254748430000204,5.411830117738325e-07,0.7383014582967593,7.462622343592856e-16,-0.1144969308634189,0.00013630346981365857,0.0005214982078633244,0.8588630128278887,-0.12497564716070855,0.0008444761317305087,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_focal_inverse,xgb_weighted_inverse,87,-0.2496319986341262,1.0063459271993323e-06,-0.12833365047227321,9.201357897836715e-09,0.7191061655344468,7.997590837256303e-16,-0.10715154816321905,4.551883925551878e-05,-0.0003831504261957416,0.44126813332892967,-0.1314243136134734,0.0006337041512052323,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_focal_inverse,xgb_weighted_sqrt,87,-0.26685413631022753,3.83945835724182e-07,-0.12819664292139699,3.842951424433207e-07,0.7185814653089537,6.496268876353403e-16,-0.11213106708851338,0.00010853194421867273,0.004749168800848124,0.5754030229127536,-0.13489971753994506,0.00038788453190906336,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_focal_sqrt,xgb_paper_inverse,87,-0.2686161355039718,3.467323827131103e-07,-0.12227080764038784,4.480268446096007e-07,0.7307940061182537,7.997590837256303e-16,-0.11798255090156286,5.596806639870124e-05,0.0043674065535889255,0.5001842570707944,-0.22738339497021925,9.804738998355369e-07,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_focal_sqrt,xgb_paper_sqrt,87,-0.2697806179279724,4.4791903321435084e-07,-0.12958451488277883,8.900676356082116e-07,0.7383012137121824,7.462622343592856e-16,-0.1144969308634189,0.00013630346981365857,0.0005214982078633244,0.8588630128278887,-0.2169296701492143,3.6520794388678906e-06,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_focal_sqrt,xgb_weighted_inverse,87,-0.25373117165799447,1.0684294650750472e-06,-0.12537068105504998,1.989701559068635e-08,0.71910592094987,7.997590837256303e-16,-0.10715154816321905,4.551883925551878e-05,-0.0003831504261957416,0.44126813332892967,-0.22337833660197912,5.6649623784880855e-06,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_focal_sqrt,xgb_weighted_sqrt,87,-0.27095330933409584,4.3409216955387095e-07,-0.1252336735041738,6.642166429868538e-07,0.7185812207243769,6.496268876353403e-16,-0.11213106708851338,0.00010853194421867273,0.004749168800848124,0.5754030229127536,-0.22685374052845075,2.2569105828074507e-06,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_paper_inverse,xgb_paper_sqrt,87,-0.0011644824240006383,0.9000525358693964,-0.0073137072423909875,0.590734540414073,0.007507207593928649,0.7001281747203174,0.0034856200381439767,0.8908918267813407,-0.003845908345725601,0.2860033840207056,0.010453724821004996,0.716536181071085,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_paper_inverse,xgb_weighted_inverse,87,0.014884963845977317,0.88776312419473,-0.0030998734146621344,0.5144590523535619,-0.011688085168383822,0.01165225666615312,0.010831002738343799,0.4886806017769275,-0.004750556979784667,0.09260069782067576,0.004005058368240172,0.6122805990054436,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_paper_inverse,xgb_weighted_sqrt,87,-0.0023371738301239983,0.6451466566017225,-0.0029628658637859432,0.6362273792047328,-0.012212785393876924,0.002846605692741482,0.005851483813049454,0.7812637101499429,0.0003817622472591985,0.7670968684102772,0.0005296544417685031,0.848362396990024,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_paper_sqrt,xgb_weighted_inverse,87,0.016049446269977955,0.7410689196178788,0.004213833827728853,0.5641779646467537,-0.01919529276231247,0.03579352752728614,0.00734538270019982,0.5784592090482539,-0.000904648634059066,0.6566419342620566,-0.006448666452764824,0.8769575354847674,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_paper_sqrt,xgb_weighted_sqrt,87,-0.0011726914061233613,0.9250383938718989,0.004350841378605044,0.2739240263084811,-0.019719992987805576,0.00023124902405910228,0.002365863774905478,0.4405215911492053,0.0042276705929847995,0.09116079400519664,-0.009924070379236493,0.809163237176153,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
lopo,xgb_weighted_inverse,xgb_weighted_sqrt,87,-0.01722213767610131,0.518809073978113,0.00013700755087619148,0.7593459684488444,-0.000524700225493103,0.11440917509241678,-0.004979518925294342,0.6358583038794279,0.005132319227043865,0.1306650895957666,-0.003475403926471671,0.8913423324789242,Exploratory paired test over identical outer folds; multiplicity is not adjusted.
