split_id,protocol,seed,fold,model_id,mcc,f1,balanced_accuracy,youden_j
lopo__seed-42__fold-7,lopo,42,7,xgb_paper_sqrt,0.7752757668495178,0.07597442716360092,0.8639594912528992,0.8639594912528992
lopo__seed-42__fold-8,lopo,42,8,xgb_paper_sqrt,0.8593184351921082,0.08506882935762405,0.8593184351921082,0.8593184351921082
lopo__seed-42__fold-9,lopo,42,9,xgb_paper_sqrt,0.7560296058654785,0.30859145522117615,0.8059128522872925,0.8059128522872925
lopo__seed-42__fold-10,lopo,42,10,xgb_paper_sqrt,0.8162874579429626,0.42051684856414795,0.8162874579429626,0.8162874579429626
lopo__seed-42__fold-11,lopo,42,11,xgb_paper_sqrt,0.717686653137207,0.5181975364685059,0.7652320861816406,0.7652320861816406
lopo__seed-42__fold-12,lopo,42,12,xgb_paper_sqrt,0.8048505783081055,0.23382744193077087,0.8048505783081055,0.8048505783081055
lopo__seed-42__fold-13,lopo,42,13,xgb_paper_sqrt,0.8195966482162476,0.3094744086265564,0.8597862720489502,0.8597862720489502
lopo__seed-42__fold-14,lopo,42,14,xgb_paper_sqrt,0.8954253792762756,0.1294851005077362,0.9038397073745728,0.9038397073745728
lopo__seed-42__fold-15,lopo,42,15,xgb_paper_sqrt,0.8046417236328125,0.3826409876346588,0.8320369124412537,0.8320369124412537
lopo__seed-42__fold-16,lopo,42,16,xgb_paper_sqrt,0.7580902576446533,0.11530192196369171,0.8713704347610474,0.8713704347610474
lopo__seed-42__fold-17,lopo,42,17,xgb_paper_sqrt,0.7684242725372314,0.31747743487358093,0.7684242725372314,0.7684242725372314
lopo__seed-42__fold-18,lopo,42,18,xgb_paper_sqrt,0.8079569935798645,0.05879494547843933,0.8200322985649109,0.8200322985649109
lopo__seed-42__fold-19,lopo,42,19,xgb_paper_sqrt,0.8194255828857422,0.13584353029727936,0.8315398693084717,0.8315398693084717
lopo__seed-42__fold-20,lopo,42,20,xgb_paper_sqrt,0.8632012605667114,0.23562441766262054,0.8737261295318604,0.8737261295318604
lopo__seed-42__fold-21,lopo,42,21,xgb_paper_sqrt,0.8568459749221802,0.17075929045677185,0.8773202300071716,0.8773202300071716
lopo__seed-42__fold-22,lopo,42,22,xgb_paper_sqrt,0.8707547783851624,0.035309407860040665,0.8789111375808716,0.8789111375808716
lopo__seed-42__fold-23,lopo,42,23,xgb_paper_sqrt,0.7726252675056458,0.11638927459716797,0.8181837201118469,0.8181837201118469
lopo__seed-42__fold-24,lopo,42,24,xgb_paper_sqrt,0.8724373579025269,0.35972389578819275,0.8724373579025269,0.8724373579025269
lopo__seed-42__fold-25,lopo,42,25,xgb_paper_sqrt,0.8313617706298828,0.09524717926979065,0.8719179034233093,0.8719179034233093
lopo__seed-42__fold-26,lopo,42,26,xgb_paper_sqrt,0.8393518328666687,0.038577862083911896,0.9428049325942993,0.9428049325942993
lopo__seed-42__fold-27,lopo,42,27,xgb_paper_sqrt,0.7062169909477234,0.44559597969055176,0.8339768648147583,0.8339768648147583
lopo__seed-42__fold-28,lopo,42,28,xgb_paper_sqrt,0.8913394808769226,0.39060869812965393,0.8913394808769226,0.8913394808769226
lopo__seed-42__fold-29,lopo,42,29,xgb_paper_sqrt,0.8746066093444824,0.32728537917137146,0.8852879405021667,0.8852879405021667
lopo__seed-42__fold-30,lopo,42,30,xgb_paper_sqrt,0.8608834743499756,0.07489869743585587,0.8608834743499756,0.8608834743499756
lopo__seed-42__fold-31,lopo,42,31,xgb_paper_sqrt,0.833795428276062,0.14120684564113617,0.85391765832901,0.85391765832901
lopo__seed-42__fold-32,lopo,42,32,xgb_paper_sqrt,0.7432342767715454,0.1504836082458496,0.7519183158874512,0.7519183158874512
lopo__seed-42__fold-33,lopo,42,33,xgb_paper_sqrt,0.8029912710189819,0.5271543264389038,0.8899164795875549,0.8899164795875549
lopo__seed-42__fold-34,lopo,42,34,xgb_paper_sqrt,0.8437991142272949,0.26019003987312317,0.8812682032585144,0.8812682032585144
lopo__seed-42__fold-35,lopo,42,35,xgb_paper_sqrt,0.827678918838501,0.0686626210808754,0.827678918838501,0.827678918838501
lopo__seed-42__fold-36,lopo,42,36,xgb_paper_sqrt,0.8075198531150818,0.1640462577342987,0.8075198531150818,0.8075198531150818
lopo__seed-42__fold-37,lopo,42,37,xgb_paper_sqrt,0.8248568773269653,0.4810735285282135,0.8425668478012085,0.8425668478012085
lopo__seed-42__fold-38,lopo,42,38,xgb_paper_sqrt,0.7488113045692444,0.056417226791381836,0.8499384522438049,0.8499384522438049
lopo__seed-42__fold-39,lopo,42,39,xgb_paper_sqrt,0.7945888638496399,0.3885025680065155,0.9087918996810913,0.9087918996810913
lopo__seed-42__fold-40,lopo,42,40,xgb_paper_sqrt,0.7957457304000854,0.10846712440252304,0.7957457304000854,0.7957457304000854
