split_id,protocol,seed,fold,model_id,model_family,n_test_rows,n_test_papers,roc_auc,pr_auc,brier,mcc_at_mcc,f1_at_mcc,balanced_accuracy_at_mcc,sensitivity_at_mcc,specificity_at_mcc,precision_at_mcc,mcc_at_f1,f1_at_f1,balanced_accuracy_at_f1,sensitivity_at_f1,specificity_at_f1,precision_at_f1,mcc_at_balanced_accuracy,f1_at_balanced_accuracy,balanced_accuracy_at_balanced_accuracy,sensitivity_at_balanced_accuracy,specificity_at_balanced_accuracy,precision_at_balanced_accuracy,mcc_at_youden_j,f1_at_youden_j,balanced_accuracy_at_youden_j,sensitivity_at_youden_j,specificity_at_youden_j,precision_at_youden_j
interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_baseline,knn,898,79,0.8403456826430151,0.9321494342928526,0.14191062786207534,0.4889157294818025,0.8288726682887266,0.7755903406698437,0.7548005908419497,0.7963800904977375,0.9190647482014388,0.38450047738151083,0.8767123287671232,0.6491441480580415,0.9453471196454948,0.35294117647058826,0.8173690932311622,0.4889157294818025,0.8288726682887266,0.7755903406698437,0.7548005908419497,0.7963800904977375,0.9190647482014388,0.4889157294818025,0.8288726682887266,0.7755903406698437,0.7548005908419497,0.7963800904977375,0.9190647482014388
interpolation_stratified__seed-42__fold-0,interpolation_stratified,42,0,knn_baseline,knn,898,83,0.8026226966186998,0.9096402406625501,0.15003162033600045,0.4221808448023103,0.7806943268416596,0.7431876056865196,0.6809453471196455,0.8054298642533937,0.9146825396825397,0.2551828777002739,0.8654738237243207,0.5772973659410361,0.9645494830132939,0.19004524886877827,0.7848557692307693,0.4221808448023103,0.7806943268416596,0.7431876056865196,0.6809453471196455,0.8054298642533937,0.9146825396825397,0.4221808448023103,0.7806943268416596,0.7431876056865196,0.6809453471196455,0.8054298642533937,0.9146825396825397
interpolation_stratified__seed-42__fold-1,interpolation_stratified,42,1,knn_baseline,knn,898,83,0.824765902270464,0.9316608980097942,0.14201435288294975,0.45128831585681783,0.7849829351535836,0.7605486007606088,0.6794682422451994,0.8416289592760181,0.9292929292929293,0.22148553147980873,0.8607427055702918,0.5675558258754019,0.9586410635155096,0.17647058823529413,0.7809867629362214,0.4658611319782624,0.7517985611510791,0.7702533802976934,0.6174298375184638,0.9230769230769231,0.960919540229885,0.4658611319782624,0.7517985611510791,0.7702533802976934,0.6174298375184638,0.9230769230769231,0.960919540229885
interpolation_stratified__seed-42__fold-2,interpolation_stratified,42,2,knn_baseline,knn,897,81,0.8183161004431315,0.9167160266684395,0.15099913913159355,0.48664308861109257,0.8604118993135011,0.757452665502887,0.8330871491875923,0.6818181818181818,0.889589905362776,0.40972118986158673,0.8740323715693173,0.679095608970055,0.9172821270310192,0.4409090909090909,0.8346774193548387,0.45281680896554294,0.7993311036789298,0.7598462468107963,0.7060561299852289,0.8136363636363636,0.9210019267822736,0.45281680896554294,0.7993311036789298,0.7598462468107963,0.7060561299852289,0.8136363636363636,0.9210019267822736
interpolation_stratified__seed-42__fold-3,interpolation_stratified,42,3,knn_baseline,knn,897,81,0.8285161583978153,0.9274674432377872,0.1469324239924011,0.471611582533312,0.8365079365079365,0.7608336233901845,0.7795857988165681,0.7420814479638009,0.9023972602739726,0.39055531324828124,0.8743927827897293,0.660546467107553,0.9319526627218935,0.3891402714932127,0.8235294117647058,0.4714846740751578,0.8180327868852459,0.7672728854855552,0.7381656804733728,0.7963800904977375,0.9172794117647058,0.4714846740751578,0.8180327868852459,0.7672728854855552,0.7381656804733728,0.7963800904977375,0.9172794117647058
interpolation_stratified__seed-42__fold-4,interpolation_stratified,42,4,knn_baseline,knn,897,80,0.8217154408417896,0.9298893171612829,0.1551782940808063,0.4535833463435502,0.8169243287225386,0.7559171597633136,0.742603550295858,0.7692307692307693,0.9077757685352622,0.37465457853890044,0.8638297872340426,0.6676383571179951,0.900887573964497,0.4343891402714932,0.829700272479564,0.4535833463435502,0.8169243287225386,0.7559171597633136,0.742603550295858,0.7692307692307693,0.9077757685352622,0.4535833463435502,0.8169243287225386,0.7559171597633136,0.742603550295858,0.7692307692307693,0.9077757685352622
extrapolation_grouped__seed-42__fold-0,extrapolation_grouped,42,0,knn_baseline,knn,845,21,0.7872058299162061,0.919764490960146,0.15887764676771274,0.39596287094868826,0.8141891891891891,0.7170098650977595,0.7626582278481012,0.6713615023474179,0.8731884057971014,0.011171261201137525,0.8548168249660787,0.500765139359363,0.9968354430379747,0.004694835680751174,0.7482185273159145,0.39596287094868826,0.8141891891891891,0.7170098650977595,0.7626582278481012,0.6713615023474179,0.8731884057971014,0.39596287094868826,0.8141891891891891,0.7170098650977595,0.7626582278481012,0.6713615023474179,0.8731884057971014
extrapolation_grouped__seed-42__fold-1,extrapolation_grouped,42,1,knn_baseline,knn,1024,15,0.6549927037731916,0.8086532784551064,0.21038688361162228,0.26650352904386615,0.682258064516129,0.6484734777417704,0.573170731707317,0.7237762237762237,0.8426294820717132,-0.019463324292396722,0.8370244179443498,0.4993224932249323,0.9986449864498645,0.0,0.7204301075268817,0.26650352904386615,0.682258064516129,0.6484734777417704,0.573170731707317,0.7237762237762237,0.8426294820717132,0.26650352904386615,0.682258064516129,0.6484734777417704,0.573170731707317,0.7237762237762237,0.8426294820717132
extrapolation_grouped__seed-42__fold-2,extrapolation_grouped,42,2,knn_baseline,knn,863,20,0.6331710029910869,0.8199503935573875,0.17728244011786976,0.19219219193105164,0.8494699646643109,0.5758180397108115,0.9078549848942599,0.24378109452736318,0.798140770252324,0.04311985780719958,0.8678500986193294,0.5034645503599826,0.9969788519637462,0.009950248756218905,0.7683352735739232,0.1112585234841034,0.47896440129449835,0.5607085418827313,0.33534743202416917,0.7860696517412935,0.8377358490566038,0.1112585234841034,0.47896440129449835,0.5607085418827313,0.33534743202416917,0.7860696517412935,0.8377358490566038
extrapolation_grouped__seed-42__fold-3,extrapolation_grouped,42,3,knn_baseline,knn,884,16,0.654813557865796,0.8444831598184428,0.17567213423831074,0.21772675155771787,0.754257907542579,0.6244737520405532,0.6858407079646017,0.5631067961165048,0.8378378378378378,0.0,0.8681177976952625,0.5,1.0,0.0,0.7669683257918553,0.21772675155771787,0.754257907542579,0.6244737520405532,0.6858407079646017,0.5631067961165048,0.8378378378378378,0.21772675155771787,0.754257907542579,0.6244737520405532,0.6858407079646017,0.5631067961165048,0.8378378378378378
extrapolation_grouped__seed-42__fold-4,extrapolation_grouped,42,4,knn_baseline,knn,871,15,0.7179146592222372,0.9022450569012469,0.1652425624069983,0.2588039573306134,0.772986167615948,0.6483520194515737,0.7057949479940565,0.5909090909090909,0.85431654676259,0.09135787877206492,0.8723958333333334,0.5103974364747025,0.9955423476968797,0.025252525252525252,0.776361529548088,0.2588039573306134,0.772986167615948,0.6483520194515737,0.7057949479940565,0.5909090909090909,0.85431654676259,0.2588039573306134,0.772986167615948,0.6483520194515737,0.7057949479940565,0.5909090909090909,0.85431654676259
interpolation_holdout__seed-43__fold-0,interpolation_holdout,43,0,knn_baseline,knn,898,83,0.8081802201621473,0.9209007484138758,0.1559573941005996,0.4560289187222751,0.8026644462947544,0.7609596503071174,0.7119645494830132,0.8099547511312217,0.9198473282442748,0.33278851531965786,0.8557284299858557,0.6481816905832893,0.8936484490398818,0.40271493212669685,0.8208955223880597,0.45487596851788037,0.7979882648784576,0.7610532225616073,0.7031019202363368,0.8190045248868778,0.9224806201550387,0.45487596851788037,0.7979882648784576,0.7610532225616073,0.7031019202363368,0.8190045248868778,0.9224806201550387
interpolation_stratified__seed-43__fold-0,interpolation_stratified,43,0,knn_baseline,knn,898,81,0.8442189056056464,0.9329661260999824,0.13226924028705767,0.47480796709068684,0.7826839826839826,0.7750021722130507,0.6676514032496307,0.8823529411764706,0.9456066945606695,0.23961794959305568,0.8687782805429864,0.5483434369089074,0.9926144756277696,0.10407239819004525,0.7724137931034483,0.47480796709068684,0.7826839826839826,0.7750021722130507,0.6676514032496307,0.8823529411764706,0.9456066945606695,0.47480796709068684,0.7826839826839826,0.7750021722130507,0.6676514032496307,0.8823529411764706,0.9456066945606695
interpolation_stratified__seed-43__fold-1,interpolation_stratified,43,1,knn_baseline,knn,898,78,0.8029234645795598,0.9181603252142112,0.14912150457807474,0.4218303149061063,0.7668393782383419,0.744206874887212,0.6558345642540621,0.832579185520362,0.9230769230769231,0.1838710983790786,0.8606932635709614,0.5470534765434409,0.9719350073855244,0.12217194570135746,0.7723004694835681,0.4218303149061063,0.7668393782383419,0.744206874887212,0.6558345642540621,0.832579185520362,0.9230769230769231,0.4218303149061063,0.7668393782383419,0.744206874887212,0.6558345642540621,0.832579185520362,0.9230769230769231
interpolation_stratified__seed-43__fold-2,interpolation_stratified,43,2,knn_baseline,knn,897,82,0.8088693433597423,0.911788301440671,0.15585943953314146,0.44480621012668065,0.8123980424143556,0.7518900228279844,0.7355982274741507,0.7681818181818182,0.907103825136612,0.39741470594121636,0.8744769874476988,0.6676178326843024,0.9261447562776958,0.4090909090909091,0.8282694848084544,0.4365232155324882,0.8016528925619835,0.7491070229622667,0.7163958641063516,0.7818181818181819,0.9099437148217636,0.4365232155324882,0.8016528925619835,0.7491070229622667,0.7163958641063516,0.7818181818181819,0.9099437148217636
interpolation_stratified__seed-43__fold-3,interpolation_stratified,43,3,knn_baseline,knn,897,81,0.8254605210313529,0.9309274362285886,0.15374499997244423,0.48068701044245105,0.8477751756440282,0.7613557257222416,0.8032544378698225,0.7194570135746606,0.8975206611570248,0.2910372365609459,0.861244019138756,0.6107727114514445,0.9319526627218935,0.2895927601809955,0.8005082592121983,0.4636181159545225,0.8,0.7660981552384267,0.7041420118343196,0.8280542986425339,0.9260700389105059,0.4636181159545225,0.8,0.7660981552384267,0.7041420118343196,0.8280542986425339,0.9260700389105059
interpolation_stratified__seed-43__fold-4,interpolation_stratified,43,4,knn_baseline,knn,897,81,0.8464450186082626,0.9374446900982064,0.13912263650091572,0.4929293996221289,0.8326596604688763,0.7768447615732683,0.7618343195266272,0.7918552036199095,0.9180035650623886,0.43014330224085223,0.8784258608573436,0.6862600069613645,0.9245562130177515,0.4479638009049774,0.8366800535475234,0.47561758726600895,0.7921300256629598,0.7745823181343543,0.6849112426035503,0.8642533936651584,0.9391480730223124,0.47561758726600895,0.7921300256629598,0.7745823181343543,0.6849112426035503,0.8642533936651584,0.9391480730223124
extrapolation_grouped__seed-43__fold-0,extrapolation_grouped,43,0,knn_baseline,knn,861,21,0.7712783205740952,0.9092206947198467,0.1775089841088369,0.32829776616080175,0.7361740707162284,0.687053250433532,0.6353677621283255,0.7387387387387387,0.875,0.0,0.852,0.5,1.0,0.0,0.7421602787456446,0.32829776616080175,0.7361740707162284,0.687053250433532,0.6353677621283255,0.7387387387387387,0.875,0.32829776616080175,0.7361740707162284,0.687053250433532,0.6353677621283255,0.7387387387387387,0.875
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,knn_baseline,knn,868,16,0.57294587667722,0.801535590697302,0.1932654089861751,0.121105574440822,0.7109243697478992,0.5707221468415498,0.6313432835820896,0.51010101010101,0.8134615384615385,0.0,0.871261378413524,0.5,1.0,0.0,0.771889400921659,0.121105574440822,0.7109243697478992,0.5707221468415498,0.6313432835820896,0.51010101010101,0.8134615384615385,0.121105574440822,0.7109243697478992,0.5707221468415498,0.6313432835820896,0.51010101010101,0.8134615384615385
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,knn_baseline,knn,868,21,0.6517065868263474,0.8432796348628481,0.185544738651824,0.14313656701161542,0.7792408985282726,0.5764970059880239,0.7529940119760479,0.4,0.8073836276083467,-0.018583059517840103,0.8690553745928339,0.49925149700598803,0.9985029940119761,0.0,0.7693194925028836,0.14313656701161542,0.7792408985282726,0.5764970059880239,0.7529940119760479,0.4,0.8073836276083467,0.14313656701161542,0.7792408985282726,0.5764970059880239,0.7529940119760479,0.4,0.8073836276083467
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,knn_baseline,knn,872,15,0.6476897321428572,0.8499030363062663,0.2110268040498984,0.2616038794880742,0.7378309137489325,0.6539285714285714,0.6428571428571429,0.665,0.8657314629258517,-0.08251888193632294,0.8436460412508316,0.4792261904761905,0.9434523809523809,0.015,0.762936221419976,0.2616038794880742,0.7378309137489325,0.6539285714285714,0.6428571428571429,0.665,0.8657314629258517,0.2616038794880742,0.7378309137489325,0.6539285714285714,0.6428571428571429,0.665,0.8657314629258517
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,knn_baseline,knn,1018,14,0.6731540468971869,0.8520039789846923,0.19314899508108888,0.09174372765048817,0.8110091743119267,0.5326207928771539,0.9032697547683923,0.1619718309859155,0.7358490566037735,0.0,0.8378995433789954,0.5,1.0,0.0,0.7210216110019646,0.2717268378035656,0.5716928769657724,0.6435890547645546,0.4209809264305177,0.8661971830985915,0.8904899135446686,0.2717268378035656,0.5716928769657724,0.6435890547645546,0.4209809264305177,0.8661971830985915,0.8904899135446686
interpolation_holdout__seed-44__fold-0,interpolation_holdout,44,0,knn_baseline,knn,898,83,0.8249931491742248,0.9294711620796975,0.15661957314592648,0.47874295590700144,0.8290322580645161,0.7687562242258568,0.7592319054652881,0.7782805429864253,0.9129662522202486,0.3179575038133858,0.865160848733744,0.622873737610031,0.9335302806499262,0.31221719457013575,0.8061224489795918,0.4755422600578212,0.827140549273021,0.7672791193514106,0.7562776957163959,0.7782805429864253,0.9126559714795008,0.4755422600578212,0.827140549273021,0.7672791193514106,0.7562776957163959,0.7782805429864253,0.9126559714795008
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,knn_baseline,knn,898,81,0.8171531309944725,0.9310295627533292,0.14738926008413758,0.4550143498330689,0.7692307692307693,0.7638770995274602,0.6499261447562777,0.8778280542986425,0.9421841541755889,0.32286226649491834,0.860125260960334,0.6351584378780486,0.912850812407681,0.3574660633484163,0.8131578947368421,0.4550143498330689,0.7692307692307693,0.7638770995274602,0.6499261447562777,0.8778280542986425,0.9421841541755889,0.4550143498330689,0.7692307692307693,0.7638770995274602,0.6499261447562777,0.8778280542986425,0.9421841541755889
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,knn_baseline,knn,898,80,0.8263432631318633,0.926244056775727,0.15324291461374592,0.4739487915985344,0.826192400970089,0.7665405669141876,0.7548005908419497,0.7782805429864253,0.9125,0.34214388218029185,0.8623340321453529,0.6457321026353957,0.9113737075332349,0.38009049773755654,0.8183023872679045,0.45887568079640495,0.7699037620297463,0.7661395429663742,0.6499261447562777,0.8823529411764706,0.944206008583691,0.45887568079640495,0.7699037620297463,0.7661395429663742,0.6499261447562777,0.8823529411764706,0.944206008583691
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,knn_baseline,knn,897,82,0.795783536994763,0.9083348536633394,0.16135334817525404,0.4061050315416772,0.7804878048780488,0.7335974217805827,0.6853766617429837,0.7818181818181819,0.90625,0.32727094764941345,0.868259385665529,0.6242648046193098,0.9394387001477105,0.3090909090909091,0.8071065989847716,0.3775033995748625,0.7387862796833773,0.7192829327245871,0.620384047267356,0.8181818181818182,0.9130434782608695,0.3775033995748625,0.7387862796833773,0.7192829327245871,0.620384047267356,0.8181818181818182,0.9130434782608695
interpolation_stratified__seed-44__fold-3,interpolation_stratified,44,3,knn_baseline,knn,897,80,0.8531118637714532,0.938393937540088,0.13046230920627058,0.485405379255803,0.7993197278911565,0.7797598329272537,0.6952662721893491,0.8642533936651584,0.94,0.3596977346232108,0.8797886393659181,0.6034632788026453,0.985207100591716,0.22171945701357465,0.7947494033412887,0.485405379255803,0.7993197278911565,0.7797598329272537,0.6952662721893491,0.8642533936651584,0.94,0.485405379255803,0.7993197278911565,0.7797598329272537,0.6952662721893491,0.8642533936651584,0.94
interpolation_stratified__seed-44__fold-4,interpolation_stratified,44,4,knn_baseline,knn,897,79,0.8190647674636536,0.9259891739074249,0.15431818930916555,0.4909169072229676,0.816597510373444,0.780194918203968,0.727810650887574,0.832579185520362,0.9300567107750473,0.3130050280603403,0.8599167822468793,0.6282631395753568,0.9171597633136095,0.3393665158371041,0.8093994778067886,0.45880748455533704,0.7745865970409052,0.7657935955447268,0.658284023668639,0.8733031674208145,0.9408033826638478,0.45880748455533704,0.7745865970409052,0.7657935955447268,0.658284023668639,0.8733031674208145,0.9408033826638478
extrapolation_grouped__seed-44__fold-0,extrapolation_grouped,44,0,knn_baseline,knn,842,21,0.793453535699342,0.9196322493621155,0.1561818028639845,0.3288268168036869,0.8483920367534457,0.6536117767887709,0.8724409448818897,0.43478260869565216,0.8256333830104322,0.02880163171437938,0.8596610169491525,0.5016280573623949,0.9984251968503937,0.004830917874396135,0.7547619047619047,0.3288268168036869,0.8483920367534457,0.6536117767887709,0.8724409448818897,0.43478260869565216,0.8256333830104322,0.3288268168036869,0.8483920367534457,0.6536117767887709,0.8724409448818897,0.43478260869565216,0.8256333830104322
extrapolation_grouped__seed-44__fold-1,extrapolation_grouped,44,1,knn_baseline,knn,884,17,0.6677143575559465,0.8405324004015777,0.1744391188852166,0.2736854162635287,0.7847498014297061,0.6540141528072129,0.727540500736377,0.5804878048780487,0.8517241379310345,0.0,0.8688419705694178,0.5,1.0,0.0,0.7680995475113123,0.2736854162635287,0.7847498014297061,0.6540141528072129,0.727540500736377,0.5804878048780487,0.8517241379310345,0.2736854162635287,0.7847498014297061,0.6540141528072129,0.727540500736377,0.5804878048780487,0.8517241379310345
extrapolation_grouped__seed-44__fold-2,extrapolation_grouped,44,2,knn_baseline,knn,858,16,0.6272068931091946,0.8546754421678083,0.17654946904946903,0.037825585699022383,0.5212981744421906,0.5218135880875769,0.3888048411497731,0.6548223350253807,0.7907692307692308,0.0,0.8703094140882159,0.5,1.0,0.0,0.7703962703962703,0.037825585699022383,0.5212981744421906,0.5218135880875769,0.3888048411497731,0.6548223350253807,0.7907692307692308,0.037825585699022383,0.5212981744421906,0.5218135880875769,0.3888048411497731,0.6548223350253807,0.7907692307692308
extrapolation_grouped__seed-44__fold-3,extrapolation_grouped,44,3,knn_baseline,knn,1023,13,0.526963877370933,0.7386767184915638,0.24386593023117586,-0.026714889142665708,0.7119565217391305,0.48661413213652016,0.7109905020352781,0.26223776223776224,0.7129251700680272,0.11250241379036946,0.8398860398860399,0.5087412587412588,1.0,0.017482517482517484,0.7239685658153242,0.009305142726863825,0.6884779516358464,0.5049316355286504,0.6567164179104478,0.3531468531468531,0.7234678624813154,0.009305142726863825,0.6884779516358464,0.5049316355286504,0.6567164179104478,0.3531468531468531,0.7234678624813154
extrapolation_grouped__seed-44__fold-4,extrapolation_grouped,44,4,knn_baseline,knn,880,20,0.5969844337167265,0.8117615731956963,0.19429144341004972,0.08324863258348425,0.6114180478821363,0.5488273590085497,0.4947839046199702,0.6028708133971292,0.8,-0.042188380921499194,0.8615782664941786,0.496274217585693,0.992548435171386,0.0,0.7611428571428571,0.08324863258348425,0.6114180478821363,0.5488273590085497,0.4947839046199702,0.6028708133971292,0.8,0.08324863258348425,0.6114180478821363,0.5488273590085497,0.4947839046199702,0.6028708133971292,0.8
lopo__seed-42__fold-0,lopo,42,0,knn_baseline,knn,10,1,,,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-1,lopo,42,1,knn_baseline,knn,18,1,,,0.03846222367640635,0.0,0.8,0.6666666666666666,0.6666666666666666,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.8,0.6666666666666666,0.6666666666666666,,1.0,0.0,0.8,0.6666666666666666,0.6666666666666666,,1.0
lopo__seed-42__fold-2,lopo,42,2,knn_baseline,knn,74,1,0.5214285714285715,0.9518275761781357,0.05310474348058093,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459,0.0,0.9722222222222222,0.5,1.0,0.0,0.9459459459459459
lopo__seed-42__fold-3,lopo,42,3,knn_baseline,knn,8,1,,,0.007132737965916075,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-4,lopo,42,4,knn_baseline,knn,20,1,,,0.024250000000000004,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.9473684210526315,0.9,0.9,,1.0,0.0,0.9473684210526315,0.9,0.9,,1.0
lopo__seed-42__fold-5,lopo,42,5,knn_baseline,knn,18,1,0.9155844155844155,0.7883219954648526,0.46894916303636625,0.19347649748797374,0.5833333333333334,0.5454545454545454,1.0,0.09090909090909091,0.4117647058823529,0.0,0.56,0.5,1.0,0.0,0.3888888888888889,0.19347649748797374,0.5833333333333334,0.5454545454545454,1.0,0.09090909090909091,0.4117647058823529,0.19347649748797374,0.5833333333333334,0.5454545454545454,1.0,0.09090909090909091,0.4117647058823529
lopo__seed-42__fold-6,lopo,42,6,knn_baseline,knn,22,1,0.9238095238095239,0.9558085433085433,0.21886553499209238,0.4183300132670378,0.5714285714285714,0.7,0.4,1.0,1.0,0.0,0.8108108108108109,0.5,1.0,0.0,0.6818181818181818,0.4183300132670378,0.5714285714285714,0.7,0.4,1.0,1.0,0.4183300132670378,0.5714285714285714,0.7,0.4,1.0,1.0
lopo__seed-42__fold-7,lopo,42,7,knn_baseline,knn,24,1,,,0.0969443037325405,0.0,0.7027027027027027,0.5416666666666666,0.5416666666666666,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.6666666666666666,0.5,0.5,,1.0,0.0,0.6666666666666666,0.5,0.5,,1.0
lopo__seed-42__fold-8,lopo,42,8,knn_baseline,knn,35,1,0.48290598290598297,0.7566206613209817,0.22843235193069883,-0.14678414098799655,0.29411764705882354,0.42948717948717946,0.19230769230769232,0.6666666666666666,0.625,0.0,0.8524590163934426,0.5,1.0,0.0,0.7428571428571429,-0.14678414098799655,0.29411764705882354,0.42948717948717946,0.19230769230769232,0.6666666666666666,0.625,-0.14678414098799655,0.29411764705882354,0.42948717948717946,0.19230769230769232,0.6666666666666666,0.625
lopo__seed-42__fold-9,lopo,42,9,knn_baseline,knn,5,1,0.6666666666666666,0.7555555555555555,0.3031651227431923,0.0,0.75,0.5,1.0,0.0,0.6,0.0,0.75,0.5,1.0,0.0,0.6,0.4082482904638631,0.5,0.6666666666666666,0.3333333333333333,1.0,1.0,0.4082482904638631,0.5,0.6666666666666666,0.3333333333333333,1.0,1.0
lopo__seed-42__fold-10,lopo,42,10,knn_baseline,knn,20,1,,,0.005624862999762219,0.0,0.9743589743589743,0.95,0.95,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.9743589743589743,0.95,0.95,,1.0,0.0,0.9743589743589743,0.95,0.95,,1.0
lopo__seed-42__fold-11,lopo,42,11,knn_baseline,knn,39,1,0.6480978260869565,0.5240700910931173,0.5809508684863276,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024,0.0,0.5818181818181818,0.5,1.0,0.0,0.41025641025641024
lopo__seed-42__fold-12,lopo,42,12,knn_baseline,knn,13,1,0.9666666666666668,0.990909090909091,0.15361048214813447,0.36514837167011077,0.5714285714285714,0.7,0.4,1.0,1.0,0.0,0.8695652173913043,0.5,1.0,0.0,0.7692307692307693,0.36514837167011077,0.5714285714285714,0.7,0.4,1.0,1.0,0.36514837167011077,0.5714285714285714,0.7,0.4,1.0,1.0
lopo__seed-42__fold-13,lopo,42,13,knn_baseline,knn,4,1,,,0.05817093295147913,0.0,0.6666666666666666,0.5,0.5,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.6666666666666666,0.5,0.5,,1.0,0.0,0.6666666666666666,0.5,0.5,,1.0
lopo__seed-42__fold-14,lopo,42,14,knn_baseline,knn,8,1,,,0.013473821561006037,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-15,lopo,42,15,knn_baseline,knn,21,1,,,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-16,lopo,42,16,knn_baseline,knn,33,1,,,0.0004657611453023606,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-17,lopo,42,17,knn_baseline,knn,26,1,0.6616541353383458,0.8515122648249582,0.20069711538461538,0.0,0.8444444444444444,0.5,1.0,0.0,0.7307692307692307,0.0,0.8444444444444444,0.5,1.0,0.0,0.7307692307692307,0.0,0.8444444444444444,0.5,1.0,0.0,0.7307692307692307,0.0,0.8444444444444444,0.5,1.0,0.0,0.7307692307692307
lopo__seed-42__fold-18,lopo,42,18,knn_baseline,knn,6,1,,,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-19,lopo,42,19,knn_baseline,knn,91,1,,,0.006263412785235994,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.9775280898876404,0.9560439560439561,0.9560439560439561,,1.0,0.0,0.9775280898876404,0.9560439560439561,0.9560439560439561,,1.0
lopo__seed-42__fold-20,lopo,42,20,knn_baseline,knn,9,1,,,2.7580938143748684e-05,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-21,lopo,42,21,knn_baseline,knn,156,1,0.7411111111111112,0.9851841602955951,0.03492482854299961,0.34210102686601435,0.9767441860465116,0.6566666666666666,0.98,0.3333333333333333,0.9735099337748344,0.273505383503131,0.9802631578947368,0.58,0.9933333333333333,0.16666666666666666,0.9675324675324676,0.48,0.98,0.74,0.98,0.5,0.98,0.48,0.98,0.74,0.98,0.5,0.98
lopo__seed-42__fold-22,lopo,42,22,knn_baseline,knn,1,1,,,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-23,lopo,42,23,knn_baseline,knn,29,1,,,0.01345495936167047,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,1.0
lopo__seed-42__fold-24,lopo,42,24,knn_baseline,knn,26,1,0.819047619047619,0.9627400377400377,0.14392898449185773,0.19599157740244455,0.8292682926829268,0.6047619047619048,0.8095238095238095,0.4,0.85,0.0,0.8936170212765957,0.5,1.0,0.0,0.8076923076923077,0.19599157740244455,0.8292682926829268,0.6047619047619048,0.8095238095238095,0.4,0.85,0.19599157740244455,0.8292682926829268,0.6047619047619048,0.8095238095238095,0.4,0.85
lopo__seed-42__fold-25,lopo,42,25,knn_baseline,knn,32,1,,,0.07356203336476064,0.0,0.11764705882352941,0.0625,0.0625,,1.0,0.0,1.0,1.0,1.0,,1.0,0.0,0.11764705882352941,0.0625,0.0625,,1.0,0.0,0.11764705882352941,0.0625,0.0625,,1.0
