configuration_id,inner_fold,parameters,roc_auc,pr_auc,brier,mcc,f1,balanced_accuracy,sensitivity,specificity,precision,split_id,protocol,seed,fold,model_id
4,mean,"{""leaf_size"": 15, ""n_neighbors"": 60, ""p"": 2, ""weights"": ""distance""}",0.7732030653579152,0.8994246608284335,0.20296585888657268,0.3720332645246754,0.771826439309582,0.7134976520290786,0.680410116310742,0.7465851877474154,0.8919403815237148,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
5,0,"{""leaf_size"": 60, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""uniform""}",0.7872704269345707,0.9173460705185652,0.199176,0.3863878639716154,0.7455853499018966,0.7244334820020724,0.6291390728476821,0.8197278911564626,0.9149277688603531,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
5,1,"{""leaf_size"": 60, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""uniform""}",0.8021968349096357,0.9237148936725699,0.19525733333333334,0.4344396261983381,0.7617801047120419,0.752055435902238,0.6430939226519337,0.8610169491525423,0.9341894060995185,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
5,2,"{""leaf_size"": 60, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""uniform""}",0.7931285700908325,0.9224357314708078,0.20002533333333333,0.39887476154934354,0.7569669475048607,0.7311265099728439,0.6453038674033149,0.8169491525423729,0.9153605015673981,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
5,mean,"{""leaf_size"": 60, ""n_neighbors"": 25, ""p"": 1, ""weights"": ""uniform""}",0.794198610645013,0.9211655652206477,0.1981528888888889,0.4065674172397657,0.754777467372933,0.7358718092923847,0.6391789543009769,0.8325646642837926,0.9214925588424232,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
6,0,"{""leaf_size"": 30, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.7950398702527369,0.9178121090255968,0.20175925925925928,0.3861013124033528,0.7602564102564102,0.7235211965580934,0.6545253863134658,0.7925170068027211,0.9067278287461774,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
6,1,"{""leaf_size"": 30, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.8111414926491246,0.9243318645389242,0.18776748971193416,0.44446064227625476,0.7821086261980831,0.7567656147579361,0.6762430939226519,0.8372881355932204,0.9272727272727272,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
6,2,"{""leaf_size"": 30, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.7908025095982771,0.9175194739018264,0.20929012345679013,0.38615921577703616,0.7503250975292588,0.7238692761494522,0.6375690607734806,0.8101694915254237,0.9115323854660348,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
6,mean,"{""leaf_size"": 30, ""n_neighbors"": 9, ""p"": 2, ""weights"": ""uniform""}",0.7989946241667129,0.9198878158221158,0.19960562414266117,0.4055737234855479,0.7642300446612508,0.7347186958218273,0.6561125136698661,0.8133248779737884,0.9151776471616465,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
7,0,"{""leaf_size"": 15, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""uniform""}",0.7979813338138788,0.9220596685386402,0.19441851851851855,0.39712170684582704,0.7526041666666666,0.7305491733117089,0.6379690949227373,0.8231292517006803,0.9174603174603174,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
7,1,"{""leaf_size"": 15, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""uniform""}",0.8115329150669539,0.9296195823455772,0.1884814814814815,0.42215050753107625,0.7817836812144212,0.7431313793426351,0.6828729281767956,0.8033898305084746,0.9142011834319527,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
7,2,"{""leaf_size"": 15, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""uniform""}",0.794123045228954,0.9205223499860631,0.20340370370370375,0.4045526537413072,0.7560182173064411,0.7345537971720199,0.6419889502762431,0.8271186440677966,0.9193037974683544,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
7,mean,"{""leaf_size"": 15, ""n_neighbors"": 15, ""p"": 1, ""weights"": ""uniform""}",0.801212431369929,0.9240672002900935,0.1954345679012346,0.4079416227060702,0.763468688395843,0.736078116608788,0.6542769911252586,0.8178792420923172,0.9169884327868748,interpolation_holdout__seed-42__fold-0,interpolation_holdout,42,0,knn_all
