split_id,protocol,seed,fold,model_id,mcc,f1,balanced_accuracy,youden_j
extrapolation_grouped__seed-42__fold-3,extrapolation_grouped,42,3,mlp_physics,0.7512543797492981,3.6018903415424575e-07,0.7512543797492981,0.7512543797492981
extrapolation_grouped__seed-42__fold-4,extrapolation_grouped,42,4,mlp_physics,0.6900454163551331,9.302431180913118e-08,0.6900454163551331,0.6900454163551331
interpolation_holdout__seed-43__fold-0,interpolation_holdout,43,0,mlp_physics,0.5923305749893188,0.18752768635749817,0.6314613223075867,0.6314613223075867
interpolation_stratified__seed-43__fold-0,interpolation_stratified,43,0,mlp_physics,0.7616741061210632,0.06265555322170258,0.7616741061210632,0.7616741061210632
interpolation_stratified__seed-43__fold-1,interpolation_stratified,43,1,mlp_physics,0.5806028246879578,0.04774093255400658,0.7055946588516235,0.7055946588516235
interpolation_stratified__seed-43__fold-2,interpolation_stratified,43,2,mlp_physics,0.35188448429107666,0.11640462279319763,0.5197646021842957,0.5197646021842957
interpolation_stratified__seed-43__fold-3,interpolation_stratified,43,3,mlp_physics,0.5747947692871094,0.048367083072662354,0.7083346843719482,0.7083346843719482
interpolation_stratified__seed-43__fold-4,interpolation_stratified,43,4,mlp_physics,0.6528496146202087,0.07464577257633209,0.6924870014190674,0.6924870014190674
extrapolation_grouped__seed-43__fold-0,extrapolation_grouped,43,0,mlp_physics,0.31393909454345703,0.0,0.41713863611221313,0.41713863611221313
extrapolation_grouped__seed-43__fold-1,extrapolation_grouped,43,1,mlp_physics,0.7304186224937439,1.4783438018639572e-05,0.7304186224937439,0.7304186224937439
extrapolation_grouped__seed-43__fold-2,extrapolation_grouped,43,2,mlp_physics,0.7021896839141846,4.219559812668194e-09,0.7021896839141846,0.7021896839141846
extrapolation_grouped__seed-43__fold-3,extrapolation_grouped,43,3,mlp_physics,0.5686946511268616,0.0003618272894527763,0.5686946511268616,0.5686946511268616
extrapolation_grouped__seed-43__fold-4,extrapolation_grouped,43,4,mlp_physics,0.6376789808273315,3.543603952493868e-07,0.6376789808273315,0.6376789808273315
interpolation_holdout__seed-44__fold-0,interpolation_holdout,44,0,mlp_physics,0.508770227432251,0.04181903600692749,0.7950952053070068,0.7950952053070068
interpolation_stratified__seed-44__fold-0,interpolation_stratified,44,0,mlp_physics,0.6617441177368164,0.056488875299692154,0.6617441177368164,0.6617441177368164
interpolation_stratified__seed-44__fold-1,interpolation_stratified,44,1,mlp_physics,0.5813581347465515,0.1552555114030838,0.5813581347465515,0.5813581347465515
interpolation_stratified__seed-44__fold-2,interpolation_stratified,44,2,mlp_physics,0.6213635206222534,0.10513664036989212,0.7298253178596497,0.7298253178596497
