configuration_id,inner_fold,parameters,roc_auc,pr_auc,brier,mcc,f1,balanced_accuracy,sensitivity,specificity,precision,candidate_id,model_id,model_family,protocol,split_id
9,2,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.003}",0.838897310587206,0.9395250616917545,0.16142599284648895,0.4201579035625446,0.8641571194762684,0.7026298324207731,0.8780487804878049,0.5272108843537415,0.8506981740064447,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
9,mean,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 128, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.003}",0.8266252642086812,0.9318766861730389,0.1646714061498642,0.4024209060764908,0.8627526168845479,0.6909918677030235,0.8824833702882483,0.49950036511779855,0.8439673179765138,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
10,0,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.7345710098087114,0.892545629087169,0.17487087845802307,0.0,0.859456884230586,0.5,1.0,0.0,0.7535505430242272,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
10,1,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.6635217279816582,0.8654407015699623,0.1783601939678192,0.0,0.8598665395614872,0.5,1.0,0.0,0.754180602006689,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
10,2,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.7210281008190416,0.8932913962843378,0.17564994096755981,0.0,0.8598665395614872,0.5,1.0,0.0,0.754180602006689,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
10,mean,"{""activation"": ""relu"", ""alpha"": 0.1, ""batch_size"": 128, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.7063736128698036,0.8837592423138231,0.17629367113113403,0.0,0.8597299877845201,0.5,1.0,0.0,0.7539705823458686,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
11,0,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.003}",0.8047934909241234,0.9167433023420214,0.16042010486125946,0.3934044651921458,0.8568306010928962,0.6905220038332895,0.8691796008869179,0.511864406779661,0.8448275862068966,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
11,1,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.003}",0.8283142525302805,0.9377049643758246,0.16662462055683136,0.3557788609758709,0.8643533123028391,0.6529330135601912,0.9113082039911308,0.3945578231292517,0.822,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
11,2,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.003}",0.8381676395613677,0.9398170056443079,0.15165379643440247,0.3909647999297762,0.8685047720042418,0.6733788859224399,0.9079822616407982,0.4387755102040816,0.8323170731707317,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
11,mean,"{""activation"": ""relu"", ""alpha"": 0.001, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.003}",0.8237584610052572,0.9314217574540513,0.1595661739508311,0.38004937536593103,0.8632295617999924,0.6722779677719736,0.8961566888396156,0.44839924670433146,0.8330482197925427,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
12,0,"{""activation"": ""relu"", ""alpha"": 1e-05, ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64, 32], ""learning_rate_init"": 0.001}",0.7984422563794206,0.9151795140305877,0.1915431022644043,0.36745793482880373,0.845941468801767,0.682239092036529,0.8492239467849224,0.5152542372881356,0.8426842684268426,mlp_focal_inverse,mlp_focal_inverse,mlp,interpolation_holdout,interpolation_holdout__seed-42__fold-0
